date,streamflow_cfs
1993-01-01,133.092147657487
1993-01-02,129.943251871841
1993-01-03,128.074518531946
1993-01-04,123.763190125938
1993-01-05,133.254003583377
1993-01-06,349.159042064174
1993-01-07,369.200113568187
1993-01-08,319.112142572804
1993-01-09,301.351813015573
1993-01-10,284.812777307791
1993-01-11,266.066574260079
1993-01-12,251.366844785846
1993-01-13,235.519387649341
1993-01-14,222.055674523634
1993-01-15,212.87386024185
1993-01-16,202.308889519153
1993-01-17,193.244792082428
1993-01-18,184.34255443061
1993-01-19,178.545060503277
1993-01-20,172.188422437326
1993-01-21,164.978345313553
1993-01-22,156.723543293163
1993-01-23,151.941346103642
1993-01-24,159.357428057087
1993-01-25,197.261835392184
1993-01-26,311.254629115963
1993-01-27,249.336252011864
1993-01-28,223.321116224407
1993-01-29,211.005125147856
1993-01-30,198.365418711329
1993-01-31,186.432004925482
1993-02-01,179.266070039917
1993-02-02,169.981255799035
1993-02-03,162.771178675262
1993-02-04,156.88540237643
1993-02-05,149.881325872493
1993-02-06,146.040857128686
1993-02-07,141.155659278427
1993-02-08,135.255168900193
1993-02-09,129.442961244277
1993-02-10,124.837343882999
1993-02-11,121.644308314883
1993-02-12,116.435395806286
1993-02-13,113.654366038498
1993-02-14,110.902761622958
1993-02-15,109.916894798052
1993-02-16,107.297726218449
1993-02-17,105.061131421352
1993-02-18,102.177096081351
1993-02-19,100.293649012872
1993-02-20,98.4837740955063
1993-02-21,96.8063290501428
1993-02-22,94.7168746962542
1993-02-23,93.9075778766402
1993-02-24,92.1859895406092
1993-02-25,91.0382639832551
1993-02-26,89.8169662747887
1993-02-27,87.8158037645304
1993-02-28,86.6827926373989
1993-03-01,85.5056312032061
1993-03-02,84.0489012079011
1993-03-03,82.9747478016595
1993-03-04,82.2095974300902
1993-03-05,81.0177285820687
1993-03-06,79.7817164433797
1993-03-07,79.0018516415879
1993-03-08,78.0454136771262
1993-03-09,76.838826189046
1993-03-10,76.0736716076403
1993-03-11,75.5292376894083
1993-03-12,74.8670883293964
1993-03-13,74.4992275738342
1993-03-14,74.1166523880495
1993-03-15,73.3956453071476
1993-03-16,72.6452093658008
1993-03-17,72.1154898777912
1993-03-18,71.6004848200042
1993-03-19,71.173766343552
1993-03-20,70.6146179950975
1993-03-21,70.0113233740082
1993-03-22,69.5698892394646
1993-03-23,69.3050294954599
1993-03-24,68.8635965887852
1993-03-25,68.7605955772278
1993-03-26,75.5145258903335
1993-03-27,128.133376954476
1993-03-28,314.050374366432
1993-03-29,826.775175741161
1993-03-30,1994.29270297399
1993-03-31,3785.74682781294
1993-04-01,2332.96036856822
1993-04-02,1457.48038178078
1993-04-03,1127.4648390459
1993-04-04,922.007055144383
1993-04-05,855.674348973538
1993-04-06,908.631622285256
1993-04-07,1023.12471786283
1993-04-08,1342.54588206375
1993-04-09,1584.70146546474
1993-04-10,2848.31908347408
1993-04-11,8679.1676333832
1993-04-12,10112.9429828264
1993-04-13,6545.23482411583
1993-04-14,3664.17608533442
1993-04-15,2425.26406548175
1993-04-16,1942.96874790549
1993-04-17,2252.89908882602
1993-04-18,3532.49654928977
1993-04-19,1992.37984318277
1993-04-20,1393.85511112497
1993-04-21,1147.91791038631
1993-04-22,1234.11513033456
1993-04-23,2413.62494591347
1993-04-24,3578.61165710213
1993-04-25,2929.24849319941
1993-04-26,1797.14860196785
1993-04-27,1462.45387112385
1993-04-28,1129.15701080018
1993-04-29,876.657141205232
1993-04-30,703.644702957413
1993-05-01,577.350636446323
1993-05-02,459.487938803537
1993-05-03,377.381345191562
1993-05-04,338.888357841009
1993-05-05,300.277656451954
1993-05-06,269.11246517515
1993-05-07,257.252621084677
1993-05-08,231.281629640347
